"","X","Subclass","Superorder","Order","Family","Genus","EDGE_Scientific_name","IUCN_Scientific_name","Red.List.status","status.color","mean","median","five.percent","ninety.five.percent","min","max","EDGEScientificName","IUCNScientificName","habitat2","TLmax_cm","mindepth_m","maxdepth_m","mediandepth_m","depthrange_m","l10TLmax_cm","l10mindepth_m","l10maxdepth_m","l10depthrange_m","rlbincat3","predict","predictTLMin","thr_tl","thr_tlmindep","thr_tlcol","thr_tlmindepcol","Red.List.status.new","Red.List.status.new.color","Data.type","area.x","Shape_Leng","Shape_Area","area.y","mi.lat","max.lat","lat.range","G.species"
"825",1007,"Elasmobranchii","Squalimorphs","Squaliformes","Etmopteridae","Centroscyllium","Centroscyllium_kamoharai","Centroscyllium kamoharai","DD","#D1D1C6",21.95300667,21.34314045,12.33816195,34.40693546,10.40851646,57.80527073,"Centroscyllium kamoharai","Centroscyllium kamoharai","Deepwater",60,500,1200,850,700,1.77815125,2.698970004,3.079181246,"2.84509804",NA,0.27605031,0.112307715,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",820407,207.0569424,80.35480973,820407,-44.35373442,35.71305466,80.06678908,"Centroscyllium_kamoharai"
"826",1084,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_formosus","","NE","#FFFFFF",23.89049104,21.33720882,8.402949482,47.43061692,5.377156506,107.1687145,"Squalus formosus","","Deepwater",134,NA,NA,NA,NA,2.127104798,NA,NA,NA,NA,0.418421672,NA,"notTHR",NA,"green",NA,NA,NA,"taxonomic",NA,NA,NA,NA,NA,NA,NA,"Squalus_formosus"
"827",114,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Apristurus","Apristurus_stenseni","Apristurus stenseni","DD","#D1D1C6",24.68712888,21.31187685,11.27530649,49.05879578,7.171531415,109.9017418,"Apristurus stenseni","Apristurus stenseni","Deepwater",46,915,975,945,60,1.662757832,2.961421094,2.989004616,"1.77815125",NA,0.236117491,0.082762501,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",215410,63.0214281,17.59161952,215410,1.51364794,9.030436516,7.516788576,"Apristurus_stenseni"
"828",99,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Apristurus","Apristurus_macrostomus","Apristurus macrostomus","DD","#D1D1C6",24.67983202,21.27102195,11.32043151,49.95954256,6.526484091,123.5530988,"Apristurus macrostomus","Apristurus macrostomus","Deepwater",38,913,913,913,0,1.579783597,2.960470778,2.960470778,"#NAME?",NA,0.209979827,0.075628003,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",70530.3984,8.881991005,6.088536375,70530.39844,18.65007362,21.32946574,2.679392127,"Apristurus_macrostomus"
"829",111,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Apristurus","Apristurus_sibogae","Apristurus sibogae","DD","#D1D1C6",24.60823714,21.26615805,11.03200577,49.36439227,6.774331716,114.6287144,"Apristurus sibogae","Apristurus sibogae","Deepwater",NA,655,655,655,0,NA,2.8162413,2.8162413,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxonomic",139534,31.46242967,11.34208677,139534,-3.665921119,1.125166655,4.791087774,"Apristurus_sibogae"
"830",90,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Apristurus","Apristurus_herklotsi","Apristurus herklotsi","DD","#D1D1C6",24.55332581,21.26536078,11.33430187,48.2500491,6.698265326,114.0444944,"Apristurus herklotsi","Apristurus herklotsi","Deepwater",49,520,900,710,380,1.69019608,2.716003344,2.954242509,"2.579783597",NA,0.245239799,0.101109032,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",326670,66.51144528,28.40633385,326670,6.764433056,33.34292589,26.57849284,"Apristurus_herklotsi"
"831",1082,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_cubensis","Squalus cubensis","DD","#D1D1C6",19.33573959,21.21683457,7.976981792,28.32516489,5.678373664,46.98610115,"Squalus cubensis","Squalus cubensis","Deepwater",110,60,380,220,320,2.041392685,1.77815125,2.579783597,"2.505149978",NA,0.381025029,0.259263839,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",1785570,485.6972205,166.9372967,1785570,-43.01915206,39.58261108,82.60176314,"Squalus_cubensis"
"832",1089,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_lalannei","Squalus lalannei","DD","#D1D1C6",23.65114447,21.19892495,8.061044352,47.16076097,5.625811008,100.43435,"Squalus lalannei","Squalus lalannei","Deepwater",78.8,1000,1000,1000,0,1.896526217,3,3,"#NAME?",NA,0.321089706,0.10367367,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",2029.25,1.614763828,0.166086086,2029.25,-7.296233108,-6.832487536,0.463745573,"Squalus_lalannei"
"833",1075,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_albifrons","Squalus albifrons","DD","#D1D1C6",23.80062596,21.18398778,8.224220787,47.07834205,5.510813084,100.5809399,"Squalus albifrons","Squalus albifrons","Deepwater",65,240,450,345,210,1.812913357,2.380211242,2.653212514,"2.322219295",NA,0.288867037,0.144041409,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",311094,63.40338529,27.69003529,311094,-35.13097094,-15.1612644,19.96970654,"Squalus_albifrons"
"834",1097,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_raoulensis","Squalus raoulensis","LC","#60C659",23.76053861,21.16237209,7.961905211,47.56595539,5.4203373,105.8210601,"Squalus raoulensis","Squalus raoulensis","Deepwater",72.9,320,320,320,0,1.862727528,2.505149978,2.505149978,"#NAME?",0,0.307834778,0.139610834,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",6250.5298,2.961263983,0.577976288,6250.529785,-29.31671124,-28.39618491,0.920526322,"Squalus_raoulensis"
"835",56,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","Rhizoprionodon_terraenovae","Rhizoprionodon terraenovae","LC","#60C659",20.5568516,21.14318094,13.78208427,26.44814773,10.60794605,35.76000616,"Rhizoprionodon terraenovae","Rhizoprionodon terraenovae","Coastal and Continental",110,1,280,140.5,279,2.041392685,0,2.447158031,"2.445604203",0,0.381025029,0.577130083,"notTHR","THR","green","red","LC","#60C659","molecular",1935620,529.8420323,186.2169572,1935620,18.14718056,47.7897023,29.64252174,"Rhizoprionodon_terraenovae"
"836",551,"Elasmobranchii","Batoidea","Myliobatiformes","Urolophidae","Urolophus","Urolophus_paucimaculatus","Urolophus paucimaculatus","LC","#60C659",22.43414154,21.11430137,13.06524874,35.90733795,8.132483493,52.41085607,"Urolophus paucimaculatus","Urolophus paucimaculatus","Coastal and Continental",50,1,150,75.5,149,1.698970004,0,2.176091259,"2.173186268",0,0.248206545,0.47601758,"notTHR","notTHR","green","green","LC","#60C659","molecular",436807,245.6796163,44.13254376,436807,-44.44980442,-30.8235836,13.62622081,"Urolophus_paucimaculatus"
"837",54,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","Rhizoprionodon_porosus","Rhizoprionodon porosus","LC","#60C659",20.5525443,21.11256075,13.70099792,26.4331253,10.81381659,35.76000616,"Rhizoprionodon porosus","Rhizoprionodon porosus","Coastal and Continental",110,1,500,250.5,499,2.041392685,0,2.698970004,"2.698100546",0,0.381025029,0.577130083,"notTHR","THR","green","red","LC","#60C659","molecular",3403510,822.2301025,291.7863821,3403510,-39.11785206,28.13134794,67.2492,"Rhizoprionodon_porosus"
"838",546,"Elasmobranchii","Batoidea","Myliobatiformes","Urolophidae","Urolophus","Urolophus_lobatus","Urolophus lobatus","LC","#60C659",22.43764439,21.10701344,13.02687477,36.07974909,8.627191445,49.21296001,"Urolophus lobatus","Urolophus lobatus","Coastal and Continental",NA,1,30,15.5,29,NA,0,1.477121255,"1.462397998",0,NA,NA,NA,NA,NA,NA,"LC","#60C659","molecular",18153,26.58304449,1.776668939,18153,-35.24136979,-31.93456879,3.306800996,"Urolophus_lobatus"
"839",554,"Elasmobranchii","Batoidea","Myliobatiformes","Urolophidae","Urolophus","Urolophus_viridis","Urolophus viridis","VU","#F9E814",21.1167644,21.04067944,14.38502469,27.90798803,8.304236671,38.4133182,"Urolophus viridis","Urolophus viridis","Coastal and Continental",44,20,200,110,180,1.643452676,1.301029996,2.301029996,"2.255272505",1,0.2298412,0.239093293,"notTHR","notTHR","green","green","VU","#F9E814","molecular",394258,145.3720387,40.77862477,394258,-44.89878191,-26.96496342,17.93381849,"Urolophus_viridis"
"840",545,"Elasmobranchii","Batoidea","Myliobatiformes","Urolophidae","Urolophus","Urolophus_kapalensis","Urolophus kapalensis","NT","#CCE226",22.40441917,21.02904915,13.00179804,36.03018353,8.290181878,53.12077487,"Urolophus kapalensis","Urolophus kapalensis","Coastal and Continental",52,18,85,51.5,67,1.716003344,1.255272505,1.929418926,"1.826074803",NA,0.254034345,0.261844273,"notTHR","notTHR","green","green","NT","#CCE226","molecular",16969.6992,14.29336309,1.624663022,16969.69922,-35.15895558,-29.01246628,6.1464893,"Urolophus_kapalensis"
"841",540,"Elasmobranchii","Batoidea","Myliobatiformes","Urolophidae","Urolophus","Urolophus_expansus","Urolophus expansus","LC","#60C659",21.13484657,21.02271568,14.56547721,27.91328527,9.306619817,38.4133182,"Urolophus expansus","Urolophus expansus","Deepwater",47.6,140,420,280,280,1.677606953,2.146128036,2.62324929,"2.447158031",0,0.24102501,0.146314311,"notTHR","notTHR","green","green","LC","#60C659","molecular",200628,54.33053004,19.54874091,200628,-36.00655648,-31.88762795,4.118928535,"Urolophus_expansus"
"842",82,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Apristurus","Apristurus_aphyodes","Apristurus aphyodes","LC","#60C659",20.52664726,20.98524215,12.78614984,27.05261145,6.72966224,46.20665932,"Apristurus aphyodes","Apristurus aphyodes","Deepwater",54,1014,1800,1407,786,1.73239376,3.006037955,3.255272505,"2.895422546",0,0.2597267,0.086529447,"notTHR","notTHR","green","green","LC","#60C659","molecular",467478,179.1762349,75.17763258,467478,45.56103559,66.21633559,20.6553,"Apristurus_aphyodes"
"843",1091,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_melanurus","Squalus melanurus","LC","#60C659",23.5479444,20.976942,7.982733029,47.23138525,5.513590446,119.6282461,"Squalus melanurus","Squalus melanurus","Deepwater",80,34,480,257,446,1.903089987,1.531478917,2.681241237,"2.649334859",0,0.323698512,0.263974912,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",138996,38.38531002,12.08908679,138996,-23.25953783,-19.04222272,4.217315107,"Squalus_melanurus"
"844",1087,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_hemipinnis","Squalus hemipinnis","NT","#CCE226",19.59810991,20.83878282,8.027224906,29.58913798,5.73175804,41.84467225,"Squalus hemipinnis","Squalus hemipinnis","Deepwater",78,100,350,225,250,1.892094603,2,2.544068044,"2.397940009",NA,0.31933462,0.198287219,"notTHR","notTHR","green","green","NT","#CCE226","molecular",237798,76.77556161,19.49653968,237798,-9.6966708,-5.625274578,4.071396222,"Squalus_hemipinnis"
"845",1083,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Squalus","Squalus_edmundsi","Squalus edmundsi","NT","#CCE226",19.60053406,20.82826533,8.077576662,29.64557715,5.797217359,41.84467225,"Squalus edmundsi","Squalus edmundsi","Deepwater",87,204,850,527,646,1.939519253,2.309630167,2.929418926,"2.810232518",NA,0.338374293,0.171132617,"notTHR","notTHR","green","green","NT","#CCE226","molecular",258298,64.32381479,22.78276722,258298,-33.38689146,-7.514772672,25.87211878,"Squalus_edmundsi"
"846",500,"Elasmobranchii","Batoidea","Myliobatiformes","Potamotrygonidae","Potamotrygon","Potamotrygon_falkneri","Potamotrygon falkneri","DD","#D1D1C6",21.89170922,20.78122752,12.42568862,32.83488019,7.510559874,43.87781055,"Potamotrygon falkneri","Potamotrygon falkneri","Freshwater",NA,1,50,25.5,49,NA,0,1.698970004,"1.69019608",NA,NA,NA,NA,NA,NA,NA,NA,NA,"molecular",753916,88.36844216,65.48958033,753916,-27.32666843,-14.05272253,13.27394591,"Potamotrygon_falkneri"
"847",253,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_dorsalis","Mustelus dorsalis","DD","#D1D1C6",23.16741406,20.64025923,9.113593033,45.87152991,5.948928462,94.72613855,"Mustelus dorsalis","Mustelus dorsalis","Coastal and Continental",64,1,200,100.5,199,1.806179974,0,2.301029996,"2.298853076",NA,0.286356996,0.507856181,"notTHR","THR","green","red","THR","#648FF4","taxonomic",626082,174.4518478,51.87407225,626082,-6.131612753,21.11285129,27.24446404,"Mustelus_dorsalis"
"848",850,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_heemstrai","Okamejei heemstrai","DD","#D1D1C6",22.4380074,20.60503336,10.51741653,40.92193874,5.988360623,88.80541649,"Okamejei heemstrai","Okamejei heemstrai","Deepwater",51.5,200,500,350,300,1.711807229,2.301029996,2.698970004,"2.477121255",NA,0.252590343,0.136850344,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",59184.5,33.06534375,4.879969359,59184.5,-16.40473474,-1.851925219,14.55280953,"Okamejei_heemstrai"
"849",834,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Leucoraja","Leucoraja_virginica","","NE","#FFFFFF",23.29243194,20.59057001,10.87887374,45.34407011,6.168516507,102.6782772,"Leucoraja virginica","","Coastal and Continental",NA,110,117,113.5,7,NA,2.041392685,2.068185862,"0.84509804",NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxonomic",NA,NA,NA,NA,NA,NA,NA,"Leucoraja_virginica"
"850",273,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_walkeri","Mustelus walkeri","DD","#D1D1C6",23.24654076,20.55766668,9.28885087,46.3330287,5.96996358,96.1592529,"Mustelus walkeri","Mustelus walkeri","Coastal and Continental",12,52,403,227.5,351,1.079181246,1.716003344,2.605305046,"2.545307116",NA,0.096578049,0.104712202,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",323167,85.05701805,28.33872937,323167,-29.27844013,-17.02069207,12.25774806,"Mustelus_walkeri"
"851",262,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_mento","Mustelus mento","NT","#CCE226",22.87503495,20.55637749,9.121637082,44.54738675,5.594388496,93.75403881,"Mustelus mento","Mustelus mento","Coastal and Continental",130,16,50,33,34,2.113943352,1.204119983,1.698970004,"1.531478917",NA,0.412606217,0.371855811,"notTHR","notTHR","green","green","NT","#CCE226","taxonomic",1524660,530.56462,158.737077,1524660,-54.88655206,2.56404794,57.4506,"Mustelus_mento"
"852",822,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Leucoraja","Leucoraja_caribbaea","","NE","#FFFFFF",23.42685262,20.55630532,10.63180918,47.27195248,6.230950486,109.6033598,"Leucoraja caribbaea","","Deepwater",NA,NA,475,NA,NA,NA,NA,2.67669361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxonomic",NA,NA,NA,NA,NA,NA,NA,"Leucoraja_caribbaea"
"853",881,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Raja","Raja_montagui","Raja montagui","LC","#60C659",21.71440703,20.55366497,10.86197957,33.33123115,5.105794889,55.43029532,"Raja montagui","Raja montagui","Coastal and Continental",80,28,530,279,502,1.903089987,1.447158031,2.72427587,"2.700703717",0,0.323698512,0.276701997,"notTHR","notTHR","green","green","LC","#60C659","molecular",2468600,889.3211544,293.3691961,2468600,26.73948544,61.84938544,35.1099,"Raja_montagui"
"854",28,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_porosus","Carcharhinus porosus","DD","#D1D1C6",22.04921336,20.51289807,10.83712429,38.71377195,6.797496098,77.58386459,"Carcharhinus porosus","Carcharhinus porosus","Coastal and Continental",150,1,36,18.5,35,2.176091259,0,1.556302501,"1.544068044",NA,0.440254204,0.615645716,"notTHR","THR","green","red","THR","#648FF4","taxonomic",3446690,942.9096939,292.9373666,3446690,-33.58975206,31.91462326,65.50437532,"Carcharhinus_porosus"
"855",856,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_mengae","Okamejei mengae","DD","#D1D1C6",22.40095091,20.50610584,10.70324301,40.91539451,5.696090904,86.56481558,"Okamejei mengae","Okamejei mengae","Coastal and Continental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxonomic",12118,27.04029005,1.063502506,12118,21.71117627,23.66275024,1.951573977,"Okamejei_mengae"
"856",859,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_porosa","","NE","#FFFFFF",22.43276095,20.48859229,10.52156543,40.71689321,5.696090904,80.25225733,"Okamejei porosa","","Coastal and Continental",88,20,230,125,210,1.944482672,1.301029996,2.361727836,"2.322219295",NA,0.340398935,0.310057564,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Okamejei_porosa"
"857",254,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_fasciatus","Mustelus fasciatus","CR","#D81E05",23.08394794,20.4847165,9.206223338,45.47322154,5.255919839,98.40932848,"Mustelus fasciatus","Mustelus fasciatus","Coastal and Continental",155,1,500,250.5,499,2.190331698,0,2.698970004,"2.698100546",1,0.446648491,0.619643001,"notTHR","THR","green","red","CR","#D81E05","taxonomic",866023,101.8039202,90.15095631,866023,-46.42605206,-28.39468709,18.03136497,"Mustelus_fasciatus"
"858",857,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_philipi","Okamejei philipi","DD","#D1D1C6",22.5139636,20.44491996,10.71341492,41.02152731,6.076912754,96.16524497,"Okamejei philipi","Okamejei philipi","Coastal and Continental",NA,250,250,250,0,NA,2.397940009,2.397940009,"#NAME?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxonomic",1151.01,1.274919213,0.095845277,1151.01001,12.69944046,12.97845264,0.279012173,"Okamejei_philipi"
"859",274,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_whitneyi","Mustelus whitneyi","VU","#F9E814",22.98282812,20.43689369,9.288947763,44.81687723,5.82202794,92.62149803,"Mustelus whitneyi","Mustelus whitneyi","Coastal and Continental",87,16,211,113.5,195,1.939519253,1.204119983,2.324282455,"2.290034611",1,0.338374293,0.324846898,"notTHR","notTHR","green","green","VU","#F9E814","taxonomic",689530,250.1128795,64.62513475,689530,-48.24870101,-4.960915893,43.28778511,"Mustelus_whitneyi"
"860",847,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_arafurensis","Okamejei arafurensis","LC","#60C659",22.36687115,20.42357176,10.68652403,40.31425134,6.260574027,85.70692376,"Okamejei arafurensis","Okamejei arafurensis","Deepwater",83,179,298,238.5,119,1.919078092,2.252853031,2.474216264,"2.075546961",0,0.330098898,0.173866742,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",366911,33.77259649,30.34569383,366911,-14.92975653,-7.688935378,7.24082115,"Okamejei_arafurensis"
"861",861,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_schmidti","Okamejei schmidti","DD","#D1D1C6",22.41041858,20.41712479,10.52835448,41.0691702,5.800060864,79.93639841,"Okamejei schmidti","Okamejei schmidti","Coastal and Continental",51,30,60,45,30,1.707570176,1.477121255,1.77815125,"1.477121255",NA,0.251137778,0.228604597,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",168553,62.5554165,15.82486432,168553,23.67747585,35.13386154,11.45638569,"Okamejei_schmidti"
"862",40,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Glyphis","Glyphis_siamensis","Glyphis siamensis","CR","#D81E05",21.31082397,20.40639694,12.73804054,33.22059734,9.402318612,63.00319286,"Glyphis siamensis","Glyphis siamensis","Freshwater",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"CR","#D81E05","taxonomic",68499.5,34.5145483,5.772400655,68499.5,14.58737509,16.9706531,2.383278004,"Glyphis_siamensis"
"863",854,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_leptoura","Okamejei leptoura","LC","#60C659",22.31097557,20.38984452,10.52427498,40.2893909,6.367152989,95.84476897,"Okamejei leptoura","Okamejei leptoura","Deepwater",95,202,735,468.5,533,1.977723605,2.305351369,2.866287339,"2.726727209",0,0.354106092,0.178149291,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",292030,61.32679505,25.40485175,292030,-32.80498368,-11.65660795,21.14837572,"Okamejei_leptoura"
"864",849,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_cairae","","NE","#FFFFFF",22.17812414,20.36674434,10.69421762,39.07738939,6.219652812,71.09158405,"Okamejei cairae","","Coastal and Continental",62,65,150,107.5,85,1.792391689,1.812913357,2.176091259,"1.929418926",NA,0.281258044,0.202237851,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",NA,NA,NA,NA,NA,NA,NA,"Okamejei_cairae"
"865",824,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Leucoraja","Leucoraja_compagnoi","Leucoraja compagnoi","DD","#D1D1C6",23.19492299,20.36354047,10.80215331,46.29547069,6.190616195,105.2513449,"Leucoraja compagnoi","Leucoraja compagnoi","Deepwater",51.7,480,625,552.5,145,1.713490543,2.681241237,2.795880017,"2.161368002",NA,0.253168966,0.106151289,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",3457.3701,2.725231073,0.326463525,3457.370117,-31.57861456,-30.51151456,1.0671,"Leucoraja_compagnoi"
"866",833,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Leucoraja","Leucoraja_pristispina","Leucoraja pristispina","LC","#60C659",23.12806041,20.35339757,10.78883152,45.77048658,6.311018223,108.3628304,"Leucoraja pristispina","Leucoraja pristispina","Deepwater",65,202,504,353,302,1.812913357,2.305351369,2.702430536,"2.480006943",0,0.288867037,0.15124986,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",308541,45.60403625,26.5929751,308541,-28.55119348,-12.48172708,16.0694664,"Leucoraja_pristispina"
"867",846,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_acutispina","Okamejei acutispina","DD","#D1D1C6",22.25679033,20.35009184,10.79733168,39.07746401,5.527182484,70.59860432,"Okamejei acutispina","Okamejei acutispina","Coastal and Continental",NA,75,150,112.5,75,NA,1.875061263,2.176091259,"1.875061263",NA,NA,NA,NA,NA,NA,NA,NA,NA,"molecular",1128450,330.5547931,102.7598826,1128450,3.370810714,38.90932334,35.53851263,"Okamejei_acutispina"
"868",828,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Leucoraja","Leucoraja_lentiginosa","Leucoraja lentiginosa","DD","#D1D1C6",23.26798873,20.33589868,10.70809228,46.41478997,6.023262044,98.14235488,"Leucoraja lentiginosa","Leucoraja lentiginosa","Deepwater",44,53,588,320.5,535,1.643452676,1.72427587,2.769377326,"2.728353782",NA,0.2298412,0.185191488,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",279167,71.20015402,24.88098708,279167,18.65718544,29.98538544,11.3282,"Leucoraja_lentiginosa"
"869",248,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Mustelus","Mustelus_albipinnis","Mustelus albipinnis","DD","#D1D1C6",23.06388688,20.32468192,9.305696537,45.36757338,5.412295724,101.8264863,"Mustelus albipinnis","Mustelus albipinnis","Deepwater",118,100,281,190.5,181,2.071882007,2,2.44870632,"2.257678575",NA,0.394191336,0.234452718,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",182369,49.35073819,16.54409206,182369,21.89098825,31.91462326,10.02363501,"Mustelus_albipinnis"
"870",858,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_pita","Okamejei pita","CR","#D81E05",22.34767592,20.30462578,10.78685319,40.66049008,6.134187744,89.28642525,"Okamejei pita","Okamejei pita","Coastal and Continental",46,1,15,8,14,1.662757832,0,1.176091259,"1.146128036",1,0.236117491,0.465294539,"notTHR","notTHR","green","green","CR","#D81E05","taxonomic",10017.5996,8.942955228,0.933073056,10017.59961,29.06150726,30.41602707,1.354519806,"Okamejei_pita"
"871",829,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Leucoraja","Leucoraja_leucosticta","Leucoraja leucosticta","DD","#D1D1C6",23.06470613,20.28405448,10.76964071,45.82918156,6.023262044,114.3874425,"Leucoraja leucosticta","Leucoraja leucosticta","Deepwater",80,70,600,335,530,1.903089987,1.84509804,2.77815125,"2.72427587",NA,0.323698512,0.22004233,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",669877,162.6409238,54.78372382,669877,-3.920417752,16.15828544,20.07870319,"Leucoraja_leucosticta"
"872",41,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Glyphis","Glyphis_sp.1","","NE","#FFFFFF",21.18897097,20.26517505,12.78002415,32.70935163,9.422399295,52.58002204,"Glyphis sp.1","","Freshwater",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"taxonomic",NA,NA,NA,NA,NA,NA,NA,"Glyphis_sp.1"
"873",34,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_wheeleri","","NE","#FFFFFF",21.9414021,20.23928291,10.86966434,38.99693568,6.453826474,75.05472936,"Carcharhinus wheeleri","","Coastal and Continental",38,1,275,138,274,1.579783597,0,2.439332694,"2.437750563",NA,0.209979827,0.440860796,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Carcharhinus_wheeleri"
"874",116,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Asymbolus","Asymbolus_funebris","Asymbolus funebris","DD","#D1D1C6",21.9408047,20.20286355,11.25317575,39.38906757,7.838406264,68.63186316,"Asymbolus funebris","Asymbolus funebris","Coastal and Continental",44,195,195,195,0,1.643452676,2.290034611,2.290034611,"#NAME?",NA,0.2298412,0.128472531,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",60732.1992,15.80454343,5.932836023,60732.19922,-35.28071164,-32.55557294,2.725138703,"Asymbolus_funebris"
"875",115,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Asymbolus","Asymbolus_analis","Asymbolus analis","LC","#60C659",21.85525819,20.19730793,11.1419166,39.01890352,7.838406264,69.35579063,"Asymbolus analis","Asymbolus analis","Coastal and Continental",61,25,200,112.5,175,1.785329835,1.397940009,2.301029996,"2.243038049",0,0.278668055,0.256701299,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",137536,62.10273696,13.28671527,137536,-38.45583396,-26.65375686,11.8020771,"Asymbolus_analis"
