scientific_name,common_name,group,transmitter_id,tag_id,num_det,days_det,num_stat,DI,mcp,bbk50,bbk95,BodyLength_mm,sex,ReleaseDate,release_latitude,release_longitude,tag_project_name,IUCN,mass.g,dis_min,dis_25,dis_50,dis_75,dis_max,dis_mean,dis_sd,Habitat,Trophic.group,comment
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-60939,129558951,26898,406,10,0.324540368,3408539.419,1587505.175,32473857.95,1610,FEMALE,2009-11-14,-23.134,113.7576,Shark and ray movements patterns at Ningaloo Reef,NT,42586.40467,0,0,0,0.17039291,3.618580499,0.114894429,0.261329202,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15014,3566900,6123,472,11,0.295,49436598.15,415279.8566,17052429.11,1490,FEMALE,2011-11-21,-13.9224,121.9178,AATAMS Rowley shoals,NT,33392.01361,0,0,0.179339515,0.601461215,17.26866764,0.717356079,2.356198829,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-13806,130193667,74882,433,19,0.997695853,262674496.3,138638.3479,4297788.786,1300,MALE,2013-08-07,-18.6915,147.0858,AATAMS Heron Island,NT,21758.04407,0,0,0,0,20.92236412,0.025209512,0.246207713,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15933,51448701,39508,543,11,0.658980583,17665371.19,384798.1083,19560570.51,830,FEMALE,2011-04-14,-23.4549,151.9228,AATAMS Heron Island,NT,5317.933913,0,0,0,0,3.258330594,0.021125784,0.186521888,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8305,2235649,308,22,4,0.048888889,1343912.093,844044.3423,3701926.719,1230,MALE,2007-12-08,-17.2834,119.3778,Rowley Shoals reef shark tracking 2007,NT,18286.88677,0,0,0,0,2.6101301,0.246896669,0.603253045,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15958,51448797,60313,741,29,0.899271845,37695786,493527.4919,9492528.781,1200,MALE,2012-02-09,-23.4362,151.9696,AATAMS Heron Island,NT,16922.59023,0,0,0,0,6.792949457,0.074315504,0.326504964,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8308,2235652,1478,182,5,0.404444444,2844254.685,268053.1583,2595704.634,1490,MALE,2007-12-08,-17.2834,119.3778,Rowley Shoals reef shark tracking 2007,NT,33392.01361,0,0,0,0,2.6101301,0.157256017,0.535388463,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15950,51448765,81697,760,25,0.922330097,41365842.29,669284.2803,10373906.34,1340,MALE,2012-02-09,-23.4337,151.9397,AATAMS Heron Island,NT,23930.22559,0,0,0,0,9.188652815,0.118912151,0.345358302,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14996,699917,1544,286,18,0.17875,150910806.2,1391561.278,17162589.09,1480,MALE,2011-09-24,-17.2531,119.3606,AATAMS Rowley shoals,NT,32693.35665,0,0,0.455575571,1.411754597,38.00596657,3.529608094,9.45561881,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15948,51448757,51805,778,27,0.944174757,34759055.26,955553.2291,5901328.733,1400,FEMALE,2012-02-09,-23.4332,151.9307,AATAMS Heron Island,NT,27458.68645,0,0,0,0,3.978487257,0.115371929,0.355513549,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8295,2235683,157,30,2,0.066666667,,,,1350,MALE,2007-12-06,-17.5361,118.9742,Rowley Shoals reef shark tracking 2007,NT,24495.46899,0,0,0,0.915541361,1.593866707,0.401040291,0.692103926,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15926,51448673,202859,584,9,0.708737864,11450568.85,722335.7996,44291342.64,1110,FEMALE,2011-04-09,-23.4534,151.9211,AATAMS Heron Island,NT,13248.04758,0,0,0,0,2.99693746,0.009284906,0.12060668,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8296,2235640,997,73,5,0.162222222,2844254.703,1212007.445,7031136.133,1690,FEMALE,2007-12-11,-17.2698,119.3739,Rowley Shoals reef shark tracking 2007,NT,49590.89865,0,0,0,0,2.764039333,0.150922286,0.449982563,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15012,3566891,31113,1104,22,0.69,13873759.76,713394.6395,4153542.123,1440,FEMALE,2011-09-26,-17.2837,119.3705,AATAMS Rowley shoals,NT,29998.25214,0,0.351958942,0.529094127,0.896768421,9.082731781,0.63612446,0.564459995,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15006,3566878,1811,338,11,0.21125,2071057.044,622387.5155,4307468.761,1540,MALE,2011-09-26,-17.2528,119.3606,AATAMS Rowley shoals,NT,37038.44876,0,0,0,1.411754597,4.527777207,0.712166427,0.914955972,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15016,3566906,81,11,2,0.006875,,,,1140,FEMALE,2011-11-23,-14.0413,121.9518,AATAMS Rowley shoals,NT,14405.18895,0,0,0,0,4.431002525,0.946142202,1.811608106,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15957,51448793,57706,675,28,0.819174757,55404282.97,334642.1401,12484726,1320,MALE,2012-02-10,-23.4362,151.9696,AATAMS Heron Island,NT,22826.52859,0,0,0,0,10.62634914,0.038490363,0.299138011,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14743,43669368,12965,416,8,0.504854369,982963.6465,271231.162,1830884.776,840,MALE,2012-04-24,-18.6275,147.302,Townsville Reefs,NT,5521.723863,0,0,0,0,1.397329838,0.052331735,0.190011274,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14747,43669446,5773,197,3,0.23907767,,,,950,FEMALE,2012-04-25,-18.5236,147.3927,Townsville Reefs,NT,8126.243777,0,0,0,0,1.720435247,0.025697458,0.206394315,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14906,3567006,1662,362,5,0.22625,,,,1650,FEMALE,2012-02-11,-17.5225,118.9729,AATAMS Scott reef,NT,45997.82649,0,0,3.238763954,7.095916245,11.01401654,3.148098791,3.178812392,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14781,43669596,12038,355,3,0.430825243,,,,1120,FEMALE,2013-02-12,-18.5241,147.3931,Townsville Reefs,NT,13626.43714,0,0,0,0,1.720435247,0.008308726,0.11581012,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8314,2235698,8,2,1,0.004444444,,,,,FEMALE,2007-12-13,-17.0724,119.6397,Rowley Shoals reef shark tracking 2007,NT,,0,0,0,0,1.586883,0.083520158,0.364055928,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15967,51448825,8657,141,8,0.171116505,5578957.481,167482.4777,2398349.081,710,MALE,2012-02-14,-23.4341,151.9451,AATAMS Heron Island,NT,3256.783888,0,0,0,0,3.954909359,0.028506864,0.202436642,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-28364,5314129,0,0,1,NA,,,,1310,FEMALE,2012-08-30,-21.9833,113.9098,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,22287.92277,0,0.526982376,1.053964751,1.580947127,2.107929502,1.053964751,1.490531245,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8318,2235660,109,21,3,0.046666667,,,,1370,FEMALE,2007-12-07,-17.2834,119.3778,Rowley Shoals reef shark tracking 2007,NT,25653.12674,0,0,0,0,1.086660082,0.126745226,0.290380224,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14788,43669624,96586,603,8,0.731796117,5213160.925,185653.3655,2093441.017,1240,FEMALE,2013-02-19,-18.6839,147.1022,Townsville Reefs,NT,18757.79638,0,0,0,0,3.155925496,0.017343178,0.144439998,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14874,3566927,11733,1117,8,0.698125,76863950.57,283812.4742,1395411.332,1640,FEMALE,2011-11-22,-13.9222,121.9179,AATAMS Scott reef,NT,45128.13737,0,0,0.179339515,0.601461215,13.26166679,0.516365948,1.587421445,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14745,43669438,23396,596,3,0.723300971,755909.4446,192847.556,1780861.126,670,FEMALE,2012-04-25,-18.5236,147.3927,Townsville Reefs,NT,2714.642264,0,0,0,0,1.720435247,0.019180825,0.177931215,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8309,2235654,15,3,4,0.006666667,1343911.929,4521350.471,18677558.65,1580,FEMALE,2007-12-08,-17.2834,119.3778,Rowley Shoals reef shark tracking 2007,NT,40144.03096,0,0,0.70866979,1.911679303,2.6101301,0.993962305,1.024011821,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14744,43669434,61916,819,3,0.993932039,,,,1100,FEMALE,2012-04-24,-18.5294,147.39,Townsville Reefs,NT,12876.88322,0,0,0,0,1.720435247,0.002351413,0.060369894,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8288,2235677,2378,137,2,0.304444444,,,,1080,MALE,2007-12-06,-17.5361,118.9742,Rowley Shoals reef shark tracking 2007,NT,12155.93357,0,0,0,0,1.593866707,0.069237152,0.3247779,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8219,19979277,264,8,20,0.8,12581113.15,3176809.733,15327527.25,1610,FEMALE,2008-02-24,-21.9399,113.9158,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,42586.40467,0,0,0,1.107322115,3.29041401,0.405665946,0.677842252,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8289,2235678,471,74,3,0.164444444,,,,1120,FEMALE,2007-12-06,-17.5361,118.9742,Rowley Shoals reef shark tracking 2007,NT,13626.43714,0,0,0,0,1.762549448,0.141100437,0.43779877,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1601-32756,51448609,3699,41,6,0.049757282,2081903.96,423606.5182,3257480.504,550,FEMALE,2010-08-16,-23.4818,152.0735,AATAMS One Tree Island,NT,1460.752273,0,0,0,0,3.04583714,0.046668661,0.180624636,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-28044,129386457,5932,316,31,0.297832234,26699569.78,881275.6478,17887513.82,1790,FEMALE,2012-11-11,-21.9878,113.9211,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,59401.34014,0,0,0,0,12.25733096,0.128838338,0.521739681,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8294,2235636,1665,121,3,0.268888889,133910.4944,841519.1536,13486401.86,1690,FEMALE,2007-12-10,-17.2698,119.3739,Rowley Shoals reef shark tracking 2007,NT,49590.89865,0,0,0,0,2.6101301,0.160154483,0.437474037,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-28001,129385943,7627,260,25,0.421393841,23826718.25,824744.7941,17534300.28,1830,FEMALE,2012-11-11,-21.9878,113.9211,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,63669.89705,0,0,0,0,6.078895015,0.054870164,0.301518009,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14813,51060865,20636,251,8,0.30461165,982963.6248,587121.6812,2109410.3,628,FEMALE,2013-02-21,-18.6223,147.3003,Townsville Reefs,NT,2215.292143,0,0,0,0,1.397329838,0.033446831,0.163737184,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-28017,129386136,13504,382,23,0.789256198,221085636,0,21229045.69,1710,FEMALE,2012-11-08,-21.988,113.9191,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,51457.12438,0,0,0,0,127.0289596,0.090671501,1.558121951,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8320,2235661,918,91,3,0.202222222,133909.1924,220322.7191,2159667.685,1450,FEMALE,2007-12-07,-17.2834,119.3778,Rowley Shoals reef shark tracking 2007,NT,30657.25406,0,0,0,0,2.6101301,0.108783425,0.459198924,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8302,2235644,387,31,4,0.068888889,,,,1000,FEMALE,2007-12-07,-17.2834,119.3778,Rowley Shoals reef shark tracking 2007,NT,9546.358197,0,0,0,0,2.6101301,0.044512204,0.297577907,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14872,3566924,53562,1012,8,0.6325,58617252.35,126492.8203,716792.6483,1680,FEMALE,2011-11-21,-13.9223,121.918,AATAMS Scott reef,NT,48675.32618,0,0,0,0,13.26166679,0.034868153,0.406804989,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8287,2235675,51,10,2,0.022222222,,,,790,MALE,2007-12-05,-17.5954,118.979,Rowley Shoals reef shark tracking 2007,NT,4553.934633,0,0,0,0,5.209248582,0.436879087,0.904091379,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-28356,129386729,134,7,15,0.015452539,7431550.982,12013845.17,61234410.43,1740,FEMALE,2012-11-07,-21.9904,113.9144,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,54345.34692,0,0,0,0.348562851,14.68514229,0.57797605,1.879617902,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14870,3566921,3447,306,8,0.19125,12825579.51,1646132.186,16001373.16,1020,FEMALE,2011-11-22,-13.9225,121.9183,AATAMS Scott reef,NT,10158.79661,0,0,0,0.67761396,6.656772019,1.306876821,2.296462501,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-13762,128191602,12614,335,13,0.805288462,25915037.17,1911876.703,37749395.33,1420,FEMALE,2015-03-16,-23.4424,151.9029,AATAMS Heron Island,NT,28709.33462,0,0,0,0,10.21942049,0.203818124,0.57840396,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-13763,128191606,120753,408,12,0.920993228,21320453.48,395258.6474,4468432.505,1240,FEMALE,2015-03-16,-23.4424,151.9029,AATAMS Heron Island,NT,18757.79638,0,0,0,0,6.700775836,0.014404934,0.148981331,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14876,3566932,1135,44,2,0.0275,,,,1490,FEMALE,2011-11-23,-14.0415,121.951,AATAMS Scott reef,NT,33392.01361,0,0,0,0,4.431002525,0.08728018,0.612518376,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14878,3566936,4677,517,8,0.323125,61687275.23,421642.7343,5495410.303,920,MALE,2011-11-22,-13.9222,121.9179,AATAMS Scott reef,NT,7347.363116,0,0,0.179339515,0.601461215,13.26166679,0.560703967,1.659646025,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8311,2235696,0,0,2,0,,,,1450,FEMALE,2007-12-12,-17.0724,119.6397,Rowley Shoals reef shark tracking 2007,NT,30657.25406,0,0.7934415,1.586883,19.562059,37.537235,13.04137267,21.22887192,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8312,2235658,248,9,4,0.02,,,,1190,MALE,2007-12-09,-17.2836,119.3778,Rowley Shoals reef shark tracking 2007,NT,16483.71832,0,0,0,0,2.316136487,0.079642557,0.394369449,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14767,43669540,42696,724,22,0.878640777,497147255.7,0,3702997.706,1340,MALE,2012-10-11,-18.4192,147.051,Townsville Reefs,NT,23930.22559,0,0,0,0,29.82413171,0.08031887,0.51653827,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14890,3566964,175,27,1,0.016875,,,,830,MALE,2011-11-25,-14.045,121.8045,AATAMS Scott reef,NT,5317.933913,0,0,0,0,0.440602593,0.001924029,0.029115839,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14742,43669362,76943,825,8,1.001213592,982963.6355,143803.1298,1184812.744,727,FEMALE,2012-04-24,-18.6275,147.302,Townsville Reefs,NT,3507.969235,0,0,0,0,1.339509064,0.0146621,0.103728236,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-28355,5314122,452,42,12,0.058741259,3328553.785,2212307.77,13592418.94,1330,FEMALE,2012-08-30,-21.9833,113.9098,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,23373.9375,0,0,0,0,3.947544907,0.326200305,0.91609218,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-13760,128191594,1176,98,17,0.222727273,36219386.07,7969943.965,99860562.73,1380,MALE,2015-03-15,-23.4424,151.9029,AATAMS Heron Island,NT,26245.69376,0,0,0,1.196707779,5.963417769,0.461477949,0.809725205,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15931,51448693,9757,416,24,0.504854369,62949078.35,2574170.309,222485539.8,1230,MALE,2011-04-13,-23.4636,151.9329,AATAMS Heron Island,NT,18286.88677,0,0,0,0,8.804052885,0.168516817,0.612430729,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-28023,129386208,2233,169,21,0.263650546,19293505.92,3760928.027,82545043.71,1600,FEMALE,2012-11-08,-21.9736,113.9106,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,41761.34442,0,0,0,0,13.95242544,0.157422182,0.738177295,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14902,3567000,0,0,2,0,,,,805,FEMALE,2011-11-24,-14.045,121.8045,AATAMS Scott reef,NT,4830.997249,0,0.220301297,0.440602593,0.559489057,0.678375521,0.372992705,0.344204387,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14904,3567003,22981,712,24,0.445,240033536.2,392717.3556,8901593.394,1540,MALE,2012-02-10,-17.2835,119.3632,AATAMS Scott reef,NT,37038.44876,0,0.351958942,0.529094127,0.715745192,39.11150128,0.546987657,0.750126497,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15936,51448709,56216,588,15,0.713592233,31533216.79,489092.3587,98693689.64,1310,MALE,2011-04-16,-23.4288,151.9544,AATAMS Heron Island,NT,22287.92277,0,0,0,0,7.977480508,0.035785241,0.244013745,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-27983,129385759,105,11,7,0.55,1671981736,6949449.761,173736244,1040,MALE,2012-11-10,-21.9827,113.9198,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,10797.48007,0,0,0,0,62.38852983,1.635514763,7.706674457,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-27984,129385776,2313,176,17,0.25251076,8210623.917,1197054.598,13840521.1,1750,FEMALE,2012-11-11,-21.9878,113.9211,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,55332.10581,0,0,0,0,2.898514042,0.183785549,0.459344898,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-28014,129386100,17730,418,17,0.821218075,4663979.644,499365.1675,2720972.703,1590,FEMALE,2013-02-19,-21.9881,113.9168,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,40947.24587,0,0,0,0,2.68817063,0.079669534,0.257074515,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14782,43669600,46968,594,7,0.720873786,48138337.57,128247.0887,1141399.09,659,MALE,2013-02-12,-18.5241,147.3935,Townsville Reefs,NT,2577.139501,0,0,0,0,12.35742727,0.003997188,0.124123067,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14783,43669604,7975,352,6,0.427184466,14129534.56,269718.5336,11909110.64,1180,MALE,2013-02-14,-18.4671,146.8666,Townsville Reefs,NT,16052.66819,0,0,0,0,13.45169994,0.04042326,0.392001948,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-28018,129386148,855,97,10,0.22095672,6171249.312,661893.4722,12348111.01,1720,FEMALE,2012-11-08,-21.988,113.9191,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,52407.93517,0,0,0,0,5.966423126,0.248652867,0.635270615,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15930,51448689,101093,471,11,0.571601942,26405045.07,274006.2685,4292764.874,1330,MALE,2011-04-12,-23.436,151.9041,AATAMS Heron Island,NT,23373.9375,0,0,0,0,8.085482131,0.007502838,0.091090219,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14740,43669354,63722,689,8,0.836165049,982963.6243,239969.6121,1661774.677,665,MALE,2012-04-24,-18.6275,147.302,Townsville Reefs,NT,2651.537002,0,0,0,0,1.339509064,0.030170259,0.165342395,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14982,3566815,33399,641,22,0.400625,13873760.24,380477.1411,4391340.337,1560,MALE,2011-09-27,-17.2528,119.3606,AATAMS Rowley shoals,NT,38569.94013,0,0,0.489529309,0.73994803,13.28384197,0.467428461,0.481086025,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14984,3566818,2397,369,17,0.230625,12119807.5,317064.2842,38729402.32,1650,FEMALE,2011-09-27,-17.2528,119.3605,AATAMS Rowley shoals,NT,45997.82649,0,0,0,0,55.95257893,0.730632396,2.535787349,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-15943,51448737,31853,557,18,0.675970874,35628577.84,1774598.854,122531325.6,1430,FEMALE,2011-08-09,-23.433,151.968,AATAMS Heron Island,NT,29348.9713,0,0,0,0,5.963417769,0.074448939,0.347042218,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9001-27998,129385873,6,1,5,0.019607843,,,,1640,FEMALE,2012-11-11,-21.9878,113.9211,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,45128.13737,0,0,1.154268797,3.629993592,72.02056293,16.94133485,31.25775369,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8292,2235680,848,114,2,0.253333333,,,,1530,MALE,2007-12-06,-17.5361,118.9742,Rowley Shoals reef shark tracking 2007,NT,36288.48344,0,0,0,0,1.593866707,0.0973104,0.381395167,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1601-32754,51448601,1755,26,5,0.031553398,1777812.614,1250820.864,12161355.25,570,FEMALE,2010-08-16,-23.4818,152.0735,AATAMS One Tree Island,NT,1634.123113,0,0,0,0,4.015085494,0.068969625,0.329738682,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8347,19979058,58,9,12,0.428571429,8290381.268,4414659.926,20192806.08,1600,FEMALE,2008-02-26,-21.9399,113.9064,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,41761.34442,0,0,0.516027365,1.514157364,5.631959753,0.954711673,1.326780969,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-1303-8192,19980344,9,1,2,0.003846154,,,,,FEMALE,2010-05-14,-21.992,113.9232,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,,0,0,0,0.719996901,74.20338411,8.404819768,24.67643118,P,Carnivore,
Carcharhinus amblyrhynchos,Grey Reef Shark,shark,A69-9002-14750,43669458,18027,214,4,0.259708738,3648790.153,148878.1669,1338006.965,1140,FEMALE,2012-04-26,-18.6872,147.0924,Townsville Reefs,NT,14405.18895,0,0,0,0,3.339294995,0.012210502,0.134292002,P,Carnivore,
