"","G.species","Length_cm","body.mass.kg","sex","tag_id","tag_project_name","tag.type","num_det","days_det","num_stations","DI","ReleaseDate","release_latitude","release_longitude","days.at.liberty","dis_min","dis_25","dis_50","dis_75","dis_max","dis_mean","dis_sd","Habitat","Trophic.group","Common.Name","vel_min","vel_25","vel_50","vel_75","vel_max","vel_mean","vel_sd","subclass","superorder","order","family","Genus","species","IUCN_Scientific_name","size.at.mat","max.size","pup.size","length.weight.a","length.weight.b","habitat","habitat2","min.depth","max.depth","median.depth","range.depth","min.lat","max.lat","range.lat","area","age.mat","max.age","k","bearing.mode","trophic.mode","repro.coarse","mode","breeding.interval","development","litter.size","median.ED","Red.List.status.new"
"1432","Negaprion_acutidens",190,63.0822703,"F","129385837","AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA)","PassAcoustic",13,2,2,2,2011-06-12,-21.9934,113.915,1,0,0,0,0,1.152635651,0.235611071,0.457305714,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Negaprion","Negaprion_acutidens","Negaprion acutidens",220,240,60,0.0053,3.16,"Shelf","Coastal and Continental",1,30,15.5,29,-31.2505513,30.00152779,61.25207908,11117000,12.7,20,0.06,"live-bearing","matrotroph","matrotrophic_lb","Placental",1,9,4,39.9035242,"VU"
"1433","Carcharhinus_obscurus",85,NA,"F","2",NA,"markrecap",NA,NA,NA,NA,1994-03-22,-33.0092,115.388,318,NA,NA,NA,NA,85.2493156032708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1434","Carcharhinus_obscurus",71,NA,"M","13",NA,"markrecap",NA,NA,NA,NA,1994-03-23,-33.035,115.3425,46,NA,NA,NA,NA,4.2844159816702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1435","Carcharhinus_obscurus",72,NA,"M","14",NA,"markrecap",NA,NA,NA,NA,1994-03-23,-33.0698,115.3488,148,NA,NA,NA,NA,134.639889497797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1436","Carcharhinus_obscurus",78,NA,"F","7",NA,"markrecap",NA,NA,NA,NA,1994-03-23,-33.0351,115.3449,782,NA,NA,NA,NA,26.4519708904309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1437","Carcharhinus_obscurus",76,NA,"F","9",NA,"markrecap",NA,NA,NA,NA,1994-03-23,-33.0349,115.3581,38,NA,NA,NA,NA,26.6122256532237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1438","Carcharhinus_obscurus",81,NA,"F","19",NA,"markrecap",NA,NA,NA,NA,1994-03-24,-33.0514,115.3382,143,NA,NA,NA,NA,82.8447164099488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1439","Carcharhinus_obscurus",70,NA,"M","16",NA,"markrecap",NA,NA,NA,NA,1994-03-24,-33.0512,115.3721,385,NA,NA,NA,NA,177.315298648187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1440","Carcharhinus_obscurus",75,NA,"M","22",NA,"markrecap",NA,NA,NA,NA,1994-03-25,-33.2577,115.2748,43,NA,NA,NA,NA,34.304469350399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1441","Carcharhinus_obscurus",71,NA,"M","29",NA,"markrecap",NA,NA,NA,NA,1994-03-26,-33.2962,115.2602,49,NA,NA,NA,NA,63.390914851496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1442","Carcharhinus_obscurus",76,NA,"M","26",NA,"markrecap",NA,NA,NA,NA,1994-03-26,-33.2956,115.2766,37,NA,NA,NA,NA,25.7289009252864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1443","Carcharhinus_obscurus",86,NA,"F","27",NA,"markrecap",NA,NA,NA,NA,1994-03-26,-33.2956,115.2766,1,NA,NA,NA,NA,2.25859858732366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1444","Carcharhinus_obscurus",77,NA,"F","35",NA,"markrecap",NA,NA,NA,NA,1994-03-27,-33.3131,115.2414,786,NA,NA,NA,NA,111.051084977282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1445","Carcharhinus_obscurus",73,NA,"M","37",NA,"markrecap",NA,NA,NA,NA,1994-03-27,-33.3128,115.2578,297,NA,NA,NA,NA,72.1853087614892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1446","Carcharhinus_obscurus",76,NA,"M","32",NA,"markrecap",NA,NA,NA,NA,1994-03-27,-33.3124,115.2609,930,NA,NA,NA,NA,136.689817979819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1447","Carcharhinus_obscurus",71,NA,"M","30",NA,"markrecap",NA,NA,NA,NA,1994-03-27,-33.3115,115.2742,298,NA,NA,NA,NA,194.880618410166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1448","Carcharhinus_obscurus",73,NA,"M","41",NA,"markrecap",NA,NA,NA,NA,1994-03-28,-33.329,115.229,147,NA,NA,NA,NA,135.271835072595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1449","Carcharhinus_obscurus",73,NA,"F","39",NA,"markrecap",NA,NA,NA,NA,1994-03-28,-33.3298,115.2607,231,NA,NA,NA,NA,119.807934225445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1450","Carcharhinus_obscurus",74,NA,"M","50",NA,"markrecap",NA,NA,NA,NA,1994-03-29,-33.3128,115.1842,31,NA,NA,NA,NA,19.6541688264215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1451","Carcharhinus_obscurus",86,NA,"F","53",NA,"markrecap",NA,NA,NA,NA,1994-03-29,-33.3128,115.1842,306,NA,NA,NA,NA,108.712723444159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1452","Carcharhinus_obscurus",73,NA,"M","44",NA,"markrecap",NA,NA,NA,NA,1994-03-29,-33.3121,115.2195,247,NA,NA,NA,NA,98.9622440599491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1453","Carcharhinus_obscurus",71,NA,"M","51",NA,"markrecap",NA,NA,NA,NA,1994-03-29,-33.3121,115.2195,108,NA,NA,NA,NA,25.9821690140685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1454","Carcharhinus_obscurus",90,NA,"F","61",NA,"markrecap",NA,NA,NA,NA,1994-03-30,-33.2951,115.1908,45,NA,NA,NA,NA,19.825072349883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1455","Carcharhinus_obscurus",72,NA,"M","59",NA,"markrecap",NA,NA,NA,NA,1994-03-30,-33.2957,115.2408,35,NA,NA,NA,NA,22.4099793156549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1456","Carcharhinus_obscurus",75,NA,"F","66",NA,"markrecap",NA,NA,NA,NA,1994-03-31,-33.2773,115.2705,32,NA,NA,NA,NA,24.2096797490996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1457","Carcharhinus_obscurus",79,NA,"F","103",NA,"markrecap",NA,NA,NA,NA,1994-04-19,-33.08,115.176,3,NA,NA,NA,NA,16.8493556260274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1458","Carcharhinus_obscurus",75,NA,"M","111",NA,"markrecap",NA,NA,NA,NA,1994-04-21,-33.0298,115.1985,272,NA,NA,NA,NA,81.3150827756173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1459","Carcharhinus_obscurus",73,NA,"M","117",NA,"markrecap",NA,NA,NA,NA,1994-04-22,-33.0426,115.365,44,NA,NA,NA,NA,58.7845407760064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1460","Carcharhinus_obscurus",73,NA,"M","119",NA,"markrecap",NA,NA,NA,NA,1994-04-22,-33.0427,115.351,96,NA,NA,NA,NA,113.638458323278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1461","Carcharhinus_obscurus",77,NA,"F","120",NA,"markrecap",NA,NA,NA,NA,1994-04-22,-33.0427,115.351,472,NA,NA,NA,NA,108.38406020073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1462","Carcharhinus_obscurus",75,NA,"M","122",NA,"markrecap",NA,NA,NA,NA,1994-04-22,-33.0427,115.351,44,NA,NA,NA,NA,58.1791385943007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1463","Carcharhinus_obscurus",77,NA,"M","125",NA,"markrecap",NA,NA,NA,NA,1994-04-23,-33.0208,115.3538,14,NA,NA,NA,NA,61.8505828060256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1464","Carcharhinus_obscurus",87,NA,"F","130",NA,"markrecap",NA,NA,NA,NA,1994-04-23,-33.0222,115.3091,324,NA,NA,NA,NA,182.631907675818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1465","Carcharhinus_obscurus",85,NA,"F","132",NA,"markrecap",NA,NA,NA,NA,1994-04-23,-33.0222,115.3091,86,NA,NA,NA,NA,151.368588796446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1466","Carcharhinus_obscurus",77,NA,"F","134",NA,"markrecap",NA,NA,NA,NA,1994-04-23,-33.0222,115.3091,51,NA,NA,NA,NA,95.686596809207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1467","Carcharhinus_obscurus",77,NA,"F","138",NA,"markrecap",NA,NA,NA,NA,1994-04-24,-33.2984,115.2641,1,NA,NA,NA,NA,4.02260859675182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1468","Carcharhinus_obscurus",73,NA,"F","142",NA,"markrecap",NA,NA,NA,NA,1994-04-25,-33.2823,115.2483,92,NA,NA,NA,NA,121.250464588866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1469","Carcharhinus_obscurus",73,NA,"F","145",NA,"markrecap",NA,NA,NA,NA,1994-04-25,-33.281,115.235,4,NA,NA,NA,NA,19.2246985676769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1470","Carcharhinus_obscurus",76,NA,"M","147",NA,"markrecap",NA,NA,NA,NA,1994-04-25,-33.2856,115.2172,4,NA,NA,NA,NA,15.1365376677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1471","Carcharhinus_obscurus",74,NA,"F","154",NA,"markrecap",NA,NA,NA,NA,1994-04-26,-33.2715,115.2712,96,NA,NA,NA,NA,208.772364710608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1472","Carcharhinus_obscurus",70,NA,"F","155",NA,"markrecap",NA,NA,NA,NA,1994-04-26,-33.2715,115.2712,1558,NA,NA,NA,NA,440.947162122053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1473","Carcharhinus_obscurus",74,NA,"M","156",NA,"markrecap",NA,NA,NA,NA,1994-04-26,-33.2695,115.2559,200,NA,NA,NA,NA,107.695920698215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1474","Carcharhinus_obscurus",75,NA,"M","158",NA,"markrecap",NA,NA,NA,NA,1994-04-26,-33.2695,115.2559,115,NA,NA,NA,NA,553.615433208482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
"1475","Carcharhinus_obscurus",77,NA,"M","168",NA,"markrecap",NA,NA,NA,NA,1994-04-28,-33.1858,115.1346,394,NA,NA,NA,NA,61.0461639374323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_obscurus","Carcharhinus obscurus",279.3,357.2,85,0.0014,3.34,"Shelf","Pelagic",1,400,200.5,399,-45.33083212,43.56777954,88.89861166,13788400,20.5,34,0.043,"live-bearing","matrotroph","matrotrophic_lb","Placental",3,24,10,16.69311484,"VU"
